Sample,Amplicon,Cycle,Cycle Type,Cycle Size (bp),Cycle Breakpoint Count,Cycle Chromosome Count,Cycle Regions List,Cycle Paired Ends List,Cycle TPR,Cycle TP BEs,Cycle FPR,Cycle FP BEs,Cycle PFNR,Cycle PFN BEs,Cycle MEB,Cycle Mapping Error Breakends,Cycle Unmappable Reasons,Small Deletions Count,Cycle Genes Info,Cycle Genes List,Cycle ESB,Cycle Type Boolean,Cycle Cluster Assignment,Selection Score,Confidence
CURTIS_H001597_T01_01_WG01,1,1,circular,3920,1,1,"[('3', 156037486, 156041405)]","[('3', 156041405, '3', 156037486)]",0.0,[],1.0,"[('3', 156041405, '3', 156037486)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
CURTIS_H001627_T01_01_WG01,2,1,linear,127198,1,1,"[('17', 38051999, 37924800)]","[('17', 37924800, '17', 38051999)]",0.0,[],1.0,"[('17', 37924800, '17', 38051999)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001629_T01_01_WG01,1,1,linear,916730,13,1,"[('17', 37890083, 37801650), ('17', 15205445, 15294296), ('17', 46160913, 46199002), ('17', 12207278, 12428004), ('17', 39324148, 39331031), ('17', 42306213, 42303703), ('17', 37752044, 37751110), ('17', 37983873, 37982939), ('17', 6586537, 6393015), ('17', 41848004, 41847035), ('17', 36708307, 36634012), ('17', 26777842, 26774817), ('17', 36485264, 36287700)]","[('17', 37801650, '17', 15205445), ('17', 15294296, '17', 46160913), ('17', 46199002, '17', 12207278), ('17', 12428004, '17', 39324148), ('17', 39331031, '17', 42306213), ('17', 42303703, '17', 37752044), ('17', 37751110, '17', 37983873), ('17', 37982939, '17', 6586537), ('17', 6393015, '17', 41848004), ('17', 41847035, '17', 36708307), ('17', 36634012, '17', 26777842), ('17', 26774817, '17', 36485264), ('17', 36287700, '17', 37890083)]",0.9230769230769232,"[('17', 37801650, '17', 15205445), ('17', 15294296, '17', 46160913), ('17', 46199002, '17', 12207278), ('17', 12428004, '17', 39324148), ('17', 39331031, '17', 42306213), ('17', 42303703, '17', 37752044), ('17', 37751110, '17', 37983873), ('17', 37982939, '17', 6586537), ('17', 6393015, '17', 41848004), ('17', 41847035, '17', 36708307), ('17', 36634012, '17', 26777842), ('17', 26774817, '17', 36485264)]",0.0769230769230769,"[('17', 36287700, '17', 37890083)]",0.0,[],1.0,"[('17', 36287700)]",['High_Signal_Region'],0,"{'17': {'ERBB2': {'type': ['oncogene', ' fusion'], 'loc': ('37844167', '37886679')}}}",['ERBB2'],0.0,0,2,1.0625,medium
CURTIS_H001629_T01_01_WG01,1,2,linear,467089,9,1,"[('17', 6470400, 6586537), ('17', 37982939, 37983873), ('17', 37751110, 37752044), ('17', 42303703, 42306213), ('17', 39331031, 39324148), ('17', 12428004, 12207278), ('17', 46199002, 46161071), ('17', 46160129, 46160254), ('17', 15294208, 15213300)]","[('17', 6586537, '17', 37982939), ('17', 37983873, '17', 37751110), ('17', 37752044, '17', 42303703), ('17', 42306213, '17', 39331031), ('17', 39324148, '17', 12428004), ('17', 12207278, '17', 46199002), ('17', 46161071, '17', 46160129), ('17', 46160254, '17', 15294208), ('17', 15213300, '17', 6470400)]",0.875,"[('17', 6586537, '17', 37982939), ('17', 37983873, '17', 37751110), ('17', 37752044, '17', 42303703), ('17', 42306213, '17', 39331031), ('17', 39324148, '17', 12428004), ('17', 12207278, '17', 46199002), ('17', 46160254, '17', 15294208)]",0.125,"[('17', 15213300, '17', 6470400)]",0.0,[],0.0,[],[],1,{},[],0.0,0,2,0.5,high
CURTIS_H001630_T01_01_WG01,4,1,circular,1804169,7,1,"[('6', 22054306, 22592248), ('6', 22592441, 22592311), ('6', 23823715, 24105710), ('6', 18808404, 18738230), ('6', 8216067, 7852012), ('6', 21045599, 20972159), ('6', 21574534, 22050968)]","[('6', 22592248, '6', 22592441), ('6', 22592311, '6', 23823715), ('6', 24105710, '6', 18808404), ('6', 18738230, '6', 8216067), ('6', 7852012, '6', 21045599), ('6', 20972159, '6', 21574534), ('6', 22050968, '6', 22054306)]",0.6666666666666666,"[('6', 24105710, '6', 18808404), ('6', 18738230, '6', 8216067), ('6', 7852012, '6', 21045599), ('6', 20972159, '6', 21574534)]",0.3333333333333333,"[('6', 22592311, '6', 23823715), ('6', 22050968, '6', 22054306)]",0.0,[],0.0,[],[],1,{},[],0.0,1,2,0.5,high
CURTIS_H001631_T01_01_WG01,1,1,circular,124859,2,1,"[('8', 116048148, 116172501), ('8', 116173178, 116172672)]","[('8', 116172501, '8', 116173178), ('8', 116172672, '8', 116048148)]",1.0,"[('8', 116172672, '8', 116048148)]",0.0,[],0.0,[],0.0,[],[],1,{},[],0.0,1,2,0.5,high
CURTIS_H001631_T01_01_WG01,1,2,linear,4743577,7,1,"[('8', 114870899, 114636266), ('8', 81546075, 80020976), ('8', 73676029, 72391870), ('8', 69370474, 69702998), ('8', 129821984, 129850786), ('8', 129813761, 129471266), ('8', 129465168, 128469300)]","[('8', 114636266, '8', 81546075), ('8', 80020976, '8', 73676029), ('8', 72391870, '8', 69370474), ('8', 69702998, '8', 129821984), ('8', 129850786, '8', 129813761), ('8', 129471266, '8', 129465168), ('8', 128469300, '8', 114870899)]",0.7142857142857143,"[('8', 114636266, '8', 81546075), ('8', 80020976, '8', 73676029), ('8', 72391870, '8', 69370474), ('8', 69702998, '8', 129821984), ('8', 129850786, '8', 129813761)]",0.2857142857142857,"[('8', 129471266, '8', 129465168), ('8', 128469300, '8', 114870899)]",0.0,[],0.0,[],[],0,"{'8': {'HEY1': {'type': ['oncogene', ' fusion'], 'loc': ('80676245', '80680098')}, 'MYC': {'type': ['oncogene', ' fusion'], 'loc': ('128747680', '128753674')}}}","['HEY1', 'MYC']",1.0,0,2,0.875,high
CURTIS_H001631_T01_01_WG01,1,3,linear,1051444,2,1,"[('8', 80677199, 80281401), ('8', 125162248, 124506600)]","[('8', 80281401, '8', 125162248), ('8', 124506600, '8', 80677199)]",0.0,[],1.0,"[('8', 80281401, '8', 125162248), ('8', 124506600, '8', 80677199)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001631_T01_01_WG01,1,4,linear,718798,1,1,"[('8', 80886299, 80167500)]","[('8', 80167500, '8', 80886299)]",0.0,[],1.0,"[('8', 80167500, '8', 80886299)]",0.0,[],0.0,[],[],0,"{'8': {'HEY1': {'type': ['oncogene', ' fusion'], 'loc': ('80676245', '80680098')}}}",['HEY1'],0.0,0,0,1.5,medium
CURTIS_H001631_T01_01_WG01,1,5,circular,6028386,14,2,"[('8', 116172805, 117800785), ('8', 81779053, 81559817), ('8', 117860189, 117800874), ('8', 115939994, 115932544), ('8', 115409837, 115406119), ('8', 81783871, 81779074), ('8', 81477371, 80020976), ('8', 73676029, 72391870), ('8', 69370474, 69702998), ('8', 129821984, 129850786), ('8', 129813761, 129471266), ('8', 129465168, 129083493), ('17', 19654780, 19375061), ('17', 19656592, 19656463)]","[('8', 117800785, '8', 81779053), ('8', 81559817, '17', 19654780), ('17', 19375061, '17', 19656592), ('17', 19656463, '8', 117860189), ('8', 117800874, '8', 115939994), ('8', 115932544, '8', 115409837), ('8', 115406119, '8', 81783871), ('8', 81779074, '8', 81477371), ('8', 80020976, '8', 73676029), ('8', 72391870, '8', 69370474), ('8', 69702998, '8', 129821984), ('8', 129850786, '8', 129813761), ('8', 129471266, '8', 129465168), ('8', 129083493, '8', 116172805)]",0.7142857142857143,"[('8', 117800785, '8', 81779053), ('17', 19375061, '17', 19656592), ('8', 117800874, '8', 115939994), ('8', 115932544, '8', 115409837), ('8', 115406119, '8', 81783871), ('8', 81779074, '8', 81477371), ('8', 80020976, '8', 73676029), ('8', 72391870, '8', 69370474), ('8', 69702998, '8', 129821984), ('8', 129850786, '8', 129813761)]",0.2857142857142857,"[('8', 81559817, '17', 19654780), ('17', 19656463, '8', 117860189), ('8', 129471266, '8', 129465168), ('8', 129083493, '8', 116172805)]",0.0,[],0.0,[],[],0,"{'8': {'HEY1': {'type': ['oncogene', ' fusion'], 'loc': ('80676245', '80680098')}}}",['HEY1'],1.0,1,2,0.875,high
CURTIS_H001631_T01_01_WG01,1,6,linear,231713,1,1,"[('17', 62692614, 62460900)]","[('17', 62460900, '17', 62692614)]",0.0,[],1.0,"[('17', 62460900, '17', 62692614)]",0.0,[],0.0,[],[],0,"{'17': {'DDX5': {'type': ['oncogene', ' fusion'], 'loc': ('62495734', '62504317')}}}",['DDX5'],0.0,0,0,1.5,medium
CURTIS_H001631_T01_01_WG01,1,7,circular,100145,2,1,"[('8', 129083493, 129176236), ('8', 116180207, 116172805)]","[('8', 129176236, '8', 116180207), ('8', 116172805, '8', 129083493)]",0.5,"[('8', 129176236, '8', 116180207)]",0.5,"[('8', 116172805, '8', 129083493)]",0.0,[],0.0,[],[],0,{},[],0.0,1,2,0.5,high
CURTIS_H001631_T01_01_WG01,1,8,linear,1808438,2,1,"[('8', 81550500, 81779053), ('8', 117800785, 116220900)]","[('8', 81779053, '8', 117800785), ('8', 116220900, '8', 81550500)]",0.5,"[('8', 81779053, '8', 117800785)]",0.5,"[('8', 116220900, '8', 81550500)]",0.0,[],0.0,[],[],0,{},[],0.0,0,2,0.5,high
CURTIS_H001631_T01_01_WG01,1,9,linear,1335797,7,3,"[('17', 18462247, 17957455), ('17', 20132665, 20553114), ('17', 19242943, 19375007), ('17', 19375321, 19141800), ('14', 45150444, 45172245), ('8', 118910917, 118910501), ('8', 115430293, 115453046)]","[('17', 17957455, '14', 45150444), ('14', 45172245, '8', 118910917), ('8', 118910501, '17', 20132665), ('17', 20553114, '8', 115430293), ('8', 115453046, '17', 19242943), ('17', 19375007, '17', 19375321), ('17', 19141800, '17', 18462247)]",0.0,[],1.0,"[('17', 17957455, '14', 45150444), ('14', 45172245, '8', 118910917), ('8', 118910501, '17', 20132665), ('17', 20553114, '8', 115430293), ('8', 115453046, '17', 19242943), ('17', 19141800, '17', 18462247)]",0.0,[],0.0,[],[],1,{},[],0.0,0,0,1.5,medium
CURTIS_H001631_T01_01_WG01,1,10,linear,52198,1,1,"[('8', 115374899, 115322700)]","[('8', 115322700, '8', 115374899)]",0.0,[],1.0,"[('8', 115322700, '8', 115374899)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001631_T01_01_WG01,1,11,linear,5167,1,1,"[('14', 40456473, 40451305)]","[('14', 40451305, '14', 40456473)]",0.0,[],1.0,"[('14', 40451305, '14', 40456473)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001631_T01_01_WG01,1,12,linear,146098,1,1,"[('17', 20610299, 20464200)]","[('17', 20464200, '17', 20610299)]",0.0,[],1.0,"[('17', 20464200, '17', 20610299)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001635_T01_01_WG01,1,1,linear,30389,1,1,"[('13', 92335433, 92305043)]","[('13', 92305043, '13', 92335433)]",0.0,[],1.0,"[('13', 92305043, '13', 92335433)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001636_T01_01_WG01,2,1,linear,2831901,2,1,"[('11', 48548911, 48176377), ('11', 79385369, 76926000)]","[('11', 48176377, '11', 79385369), ('11', 76926000, '11', 48548911)]",0.5,"[('11', 48176377, '11', 79385369)]",0.5,"[('11', 76926000, '11', 48548911)]",0.0,[],0.0,[],[],0,{},[],1.0,0,2,0.875,high
CURTIS_H001637_T01_01_WG01,2,1,linear,10362,1,1,"[('8', 61810360, 61799997)]","[('8', 61799997, '8', 61810360)]",0.0,[],1.0,"[('8', 61799997, '8', 61810360)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001637_T01_01_WG01,2,2,circular,16778488,7,1,"[('8', 116291832, 126595129), ('8', 126601134, 126889767), ('8', 127146324, 127192204), ('8', 127194570, 129465167), ('8', 129471266, 131850749), ('8', 131852738, 132679688), ('8', 132874593, 133538234)]","[('8', 126595129, '8', 126601134), ('8', 126889767, '8', 127146324), ('8', 127192204, '8', 127194570), ('8', 129465167, '8', 129471266), ('8', 131850749, '8', 131852738), ('8', 132679688, '8', 132874593), ('8', 133538234, '8', 116291832)]",0.5,"[('8', 126889767, '8', 127146324), ('8', 132679688, '8', 132874593), ('8', 133538234, '8', 116291832)]",0.5,"[('8', 126595129, '8', 126601134), ('8', 127192204, '8', 127194570), ('8', 129465167, '8', 129471266)]",0.0,[],0.0,[],[],1,"{'8': {'EXT1': {'type': ['TSG', ' fusion'], 'loc': ('118806729', '119124092')}, 'MYC': {'type': ['oncogene', ' fusion'], 'loc': ('128747680', '128753674')}, 'RAD21': {'type': ['oncogene', ' TSG'], 'loc': ('117858174', '117887105')}}}","['EXT1', 'MYC', 'RAD21']",1.0,1,2,0.875,high
CURTIS_H001641_T01_01_WG01,1,1,linear,198858,2,1,"[('17', 50891399, 50697455), ('17', 56757966, 56762880)]","[('17', 50697455, '17', 56757966), ('17', 56762880, '17', 50891399)]",0.5,"[('17', 50697455, '17', 56757966)]",0.5,"[('17', 56762880, '17', 50891399)]",0.0,[],0.0,[],[],0,{},[],0.0,0,2,0.5,high
CURTIS_H001641_T01_01_WG01,1,2,linear,606286,1,1,"[('17', 57813599, 57207312)]","[('17', 57207312, '17', 57813599)]",0.0,[],1.0,"[('17', 57207312, '17', 57813599)]",0.0,[],0.0,[],[],0,"{'17': {'CLTC': {'type': ['TSG', ' fusion'], 'loc': ('57697219', '57773671')}}}",['CLTC'],0.0,0,0,1.5,medium
CURTIS_H001647_T01_01_WG01,2,1,circular,1923301,2,1,"[('8', 128165989, 129465168), ('8', 129471265, 130095385)]","[('8', 129465168, '8', 129471265), ('8', 130095385, '8', 128165989)]",0.5,"[('8', 130095385, '8', 128165989)]",0.5,"[('8', 129465168, '8', 129471265)]",0.0,[],0.0,[],[],0,"{'8': {'MYC': {'type': ['oncogene', ' fusion'], 'loc': ('128747680', '128753674')}}}",['MYC'],0.0,1,2,0.5,high
CURTIS_H001647_T01_01_WG01,2,2,linear,1134241,1,1,"[('2', 97874099, 96739857)]","[('2', 96739857, '2', 97874099)]",0.0,[],1.0,"[('2', 96739857, '2', 97874099)]",0.0,[],1.0,"[('2', 97874099)]",['High_Signal_Region'],0,"{'2': {'TMEM127': {'type': ['TSG'], 'loc': ('96914254', '96931732')}}}",['TMEM127'],0.0,0,1,2.0625,low
CURTIS_H001647_T01_01_WG01,2,3,linear,100650,1,1,"[('8', 128764199, 128663548)]","[('8', 128663548, '8', 128764199)]",0.0,[],1.0,"[('8', 128663548, '8', 128764199)]",0.0,[],0.0,[],[],0,"{'8': {'MYC': {'type': ['oncogene', ' fusion'], 'loc': ('128747680', '128753674')}}}",['MYC'],0.0,0,0,1.5,medium
CURTIS_H001647_T01_01_WG01,6,1,circular,1702431,7,1,"[('7', 54597432, 55286758), ('7', 55289061, 55418245), ('7', 55432069, 55419821), ('7', 55418562, 55432069), ('7', 55418245, 55289061), ('7', 55286758, 54844625), ('7', 54309640, 54596488)]","[('7', 55286758, '7', 55289061), ('7', 55418245, '7', 55432069), ('7', 55419821, '7', 55418562), ('7', 55432069, '7', 55418245), ('7', 55289061, '7', 55286758), ('7', 54844625, '7', 54309640), ('7', 54596488, '7', 54597432)]",0.4,"[('7', 55418245, '7', 55432069), ('7', 55432069, '7', 55418245)]",0.6,"[('7', 55286758, '7', 55289061), ('7', 55289061, '7', 55286758), ('7', 54844625, '7', 54309640)]",0.0,[],0.0,[],[],2,{},[],0.0,1,2,1.0,medium
CURTIS_H001647_T01_01_WG01,6,2,circular,1091465,6,1,"[('7', 54879736, 55286758), ('7', 55289061, 55418245), ('7', 55432069, 55419821), ('7', 55418562, 55432069), ('7', 55418245, 55289061), ('7', 55286758, 54886438)]","[('7', 55286758, '7', 55289061), ('7', 55418245, '7', 55432069), ('7', 55419821, '7', 55418562), ('7', 55432069, '7', 55418245), ('7', 55289061, '7', 55286758), ('7', 54886438, '7', 54879736)]",0.4,"[('7', 55418245, '7', 55432069), ('7', 55432069, '7', 55418245)]",0.6,"[('7', 55286758, '7', 55289061), ('7', 55289061, '7', 55286758), ('7', 54886438, '7', 54879736)]",0.0,[],0.0,[],[],1,{},[],0.0,1,2,1.0,medium
CURTIS_H001647_T01_01_WG01,6,3,linear,547594,2,1,"[('7', 55427399, 55289061), ('7', 55286758, 54877500)]","[('7', 55289061, '7', 55286758), ('7', 54877500, '7', 55427399)]",0.0,[],1.0,"[('7', 55289061, '7', 55286758), ('7', 54877500, '7', 55427399)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001647_T01_01_WG01,6,4,linear,1047452,2,1,"[('7', 54368099, 53842772), ('7', 53845974, 54368099)]","[('7', 53842772, '7', 53845974), ('7', 54368099, '7', 54368099)]",1.0,"[('7', 53842772, '7', 53845974)]",0.0,[],0.0,[],0.0,[],[],1,{},[],0.0,0,2,0.5,high
CURTIS_H001647_T01_01_WG01,8,1,circular,49710,1,1,"[('1', 74169283, 74218992)]","[('1', 74218992, '1', 74169283)]",1.0,"[('1', 74218992, '1', 74169283)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,2,0.5,high
CURTIS_H001648_T01_01_WG01,1,1,linear,9578919,7,1,"[('7', 56866199, 56220246), ('7', 56217749, 55289060), ('7', 55286757, 52406552), ('7', 52401365, 52401610), ('7', 52416603, 55286757), ('7', 55289060, 56217749), ('7', 56220246, 57545229)]","[('7', 56220246, '7', 56217749), ('7', 55289060, '7', 55286757), ('7', 52406552, '7', 52401365), ('7', 52401610, '7', 52416603), ('7', 55286757, '7', 55289060), ('7', 56217749, '7', 56220246), ('7', 57545229, '7', 56866199)]",0.1428571428571428,"[('7', 52406552, '7', 52401365)]",0.8571428571428571,"[('7', 56220246, '7', 56217749), ('7', 55289060, '7', 55286757), ('7', 52401610, '7', 52416603), ('7', 55286757, '7', 55289060), ('7', 56217749, '7', 56220246), ('7', 57545229, '7', 56866199)]",0.0,[],1.0,"[('7', 57545229)]",['High_Signal_Region'],0,"{'7': {'ZNF479': {'type': [''], 'loc': ('57187321', '57207571')}}}",['ZNF479'],1.0,0,1,1.9375,medium
CURTIS_H001648_T01_01_WG01,1,2,circular,241917,3,1,"[('7', 52406552, 52535106), ('7', 52529722, 52416603), ('7', 52401610, 52401365)]","[('7', 52535106, '7', 52529722), ('7', 52416603, '7', 52401610), ('7', 52401365, '7', 52406552)]",0.3333333333333333,"[('7', 52401365, '7', 52406552)]",0.6666666666666666,"[('7', 52535106, '7', 52529722), ('7', 52416603, '7', 52401610)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.0,medium
CURTIS_H001648_T01_01_WG01,2,1,circular,1041943,4,1,"[('6', 125475138, 126388610), ('6', 89622026, 89507057), ('6', 124358863, 124365985), ('6', 123708145, 123714523)]","[('6', 126388610, '6', 89622026), ('6', 89507057, '6', 124358863), ('6', 124365985, '6', 123708145), ('6', 123714523, '6', 125475138)]",1.0,"[('6', 126388610, '6', 89622026), ('6', 89507057, '6', 124358863), ('6', 124365985, '6', 123708145), ('6', 123714523, '6', 125475138)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,2,0.5,high
CURTIS_H001648_T01_01_WG01,2,2,circular,768442,10,1,"[('6', 125346455, 125560423), ('6', 14194909, 14164795), ('6', 13817509, 13817977), ('6', 126384962, 126261892), ('6', 20861403, 20848885), ('6', 20650443, 20746391), ('6', 125366068, 125277761), ('6', 20820052, 20806449), ('6', 124329349, 124174440), ('6', 123494502, 123458961)]","[('6', 125560423, '6', 14194909), ('6', 14164795, '6', 13817509), ('6', 13817977, '6', 126384962), ('6', 126261892, '6', 20861403), ('6', 20848885, '6', 20650443), ('6', 20746391, '6', 125366068), ('6', 125277761, '6', 20820052), ('6', 20806449, '6', 124329349), ('6', 124174440, '6', 123494502), ('6', 123458961, '6', 125346455)]",0.7,"[('6', 125560423, '6', 14194909), ('6', 14164795, '6', 13817509), ('6', 20848885, '6', 20650443), ('6', 125277761, '6', 20820052), ('6', 20806449, '6', 124329349), ('6', 124174440, '6', 123494502), ('6', 123458961, '6', 125346455)]",0.3,"[('6', 13817977, '6', 126384962), ('6', 126261892, '6', 20861403), ('6', 20746391, '6', 125366068)]",0.0,[],0.0,[],[],0,{},[],0.0,1,2,0.5,high
CURTIS_H001648_T01_01_WG01,2,3,circular,432039,1,1,"[('6', 128460419, 128892457)]","[('6', 128892457, '6', 128460419)]",0.0,[],1.0,"[('6', 128892457, '6', 128460419)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
CURTIS_H001648_T01_01_WG01,2,4,circular,347725,4,1,"[('6', 14777470, 14945381), ('6', 20206738, 20213094), ('6', 96540325, 96613800), ('6', 126276318, 126376297)]","[('6', 14945381, '6', 20206738), ('6', 20213094, '6', 96540325), ('6', 96613800, '6', 126276318), ('6', 126376297, '6', 14777470)]",0.5,"[('6', 14945381, '6', 20206738), ('6', 20213094, '6', 96540325)]",0.5,"[('6', 96613800, '6', 126276318), ('6', 126376297, '6', 14777470)]",0.0,[],0.0,[],[],0,{},[],0.0,1,2,0.5,high
CURTIS_H001648_T01_01_WG01,2,5,circular,367378,4,1,"[('6', 20343371, 20547024), ('6', 96552307, 96554573), ('6', 125379158, 125534767), ('6', 14701557, 14695709)]","[('6', 20547024, '6', 96552307), ('6', 96554573, '6', 125379158), ('6', 125534767, '6', 14701557), ('6', 14695709, '6', 20343371)]",0.5,"[('6', 20547024, '6', 96552307), ('6', 14695709, '6', 20343371)]",0.5,"[('6', 96554573, '6', 125379158), ('6', 125534767, '6', 14701557)]",0.0,[],0.0,[],[],0,{},[],0.0,1,2,0.5,high
CURTIS_H001648_T01_01_WG01,2,6,linear,2263493,5,1,"[('6', 128988599, 128888680), ('6', 128463522, 128426954), ('6', 22958045, 23743260), ('6', 23745945, 23817062), ('6', 135695275, 134424600)]","[('6', 128888680, '6', 128463522), ('6', 128426954, '6', 22958045), ('6', 23743260, '6', 23745945), ('6', 23817062, '6', 135695275), ('6', 134424600, '6', 128988599)]",0.4,"[('6', 128426954, '6', 22958045), ('6', 23817062, '6', 135695275)]",0.6,"[('6', 128888680, '6', 128463522), ('6', 23743260, '6', 23745945), ('6', 134424600, '6', 128988599)]",0.0,[],0.0,[],[],0,"{'6': {'MYB': {'type': ['oncogene', ' fusion'], 'loc': ('135502453', '135540311')}, 'SGK1': {'type': ['oncogene'], 'loc': ('134490384', '134639250')}}}","['MYB', 'SGK1']",0.0,0,2,1.0,medium
CURTIS_H001648_T01_01_WG01,2,7,circular,442105,5,1,"[('6', 20206738, 20382553), ('6', 134516751, 134492746), ('6', 88564598, 88482519), ('6', 89540643, 89607725), ('6', 14852258, 14945381)]","[('6', 20382553, '6', 134516751), ('6', 134492746, '6', 88564598), ('6', 88482519, '6', 89540643), ('6', 89607725, '6', 14852258), ('6', 14945381, '6', 20206738)]",0.2,"[('6', 14945381, '6', 20206738)]",0.8,"[('6', 20382553, '6', 134516751), ('6', 134492746, '6', 88564598), ('6', 88482519, '6', 89540643), ('6', 89607725, '6', 14852258)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.0,medium
CURTIS_H001648_T01_01_WG01,2,8,linear,61273,1,1,"[('6', 124712399, 124651125)]","[('6', 124651125, '6', 124712399)]",0.0,[],1.0,"[('6', 124651125, '6', 124712399)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001648_T01_01_WG01,2,9,linear,1496759,10,1,"[('6', 125405999, 124973442), ('6', 58480423, 58301007), ('6', 47064441, 47099177), ('6', 14068233, 13817509), ('6', 14164795, 14270752), ('6', 20228761, 20206738), ('6', 14945381, 14927563), ('6', 126130163, 125826801), ('6', 125669251, 125606095), ('6', 89622016, 89535000)]","[('6', 124973442, '6', 58480423), ('6', 58301007, '6', 47064441), ('6', 47099177, '6', 14068233), ('6', 13817509, '6', 14164795), ('6', 14270752, '6', 20228761), ('6', 20206738, '6', 14945381), ('6', 14927563, '6', 126130163), ('6', 125826801, '6', 125669251), ('6', 125606095, '6', 89622016), ('6', 89535000, '6', 125405999)]",0.6,"[('6', 124973442, '6', 58480423), ('6', 58301007, '6', 47064441), ('6', 47099177, '6', 14068233), ('6', 13817509, '6', 14164795), ('6', 20206738, '6', 14945381), ('6', 125606095, '6', 89622016)]",0.4,"[('6', 14270752, '6', 20228761), ('6', 14927563, '6', 126130163), ('6', 125826801, '6', 125669251), ('6', 89535000, '6', 125405999)]",0.0,[],0.0,[],[],0,{},[],0.0,0,2,0.5,high
CURTIS_H001648_T01_01_WG01,2,10,linear,309846,3,1,"[('6', 88604152, 88483072), ('6', 126286869, 126388610), ('6', 89622026, 89535000)]","[('6', 88483072, '6', 126286869), ('6', 126388610, '6', 89622026), ('6', 89535000, '6', 88604152)]",0.3333333333333333,"[('6', 126388610, '6', 89622026)]",0.6666666666666666,"[('6', 88483072, '6', 126286869), ('6', 89535000, '6', 88604152)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.0,medium
CURTIS_H001648_T01_01_WG01,2,11,linear,69598,1,1,"[('6', 125673299, 125603700)]","[('6', 125603700, '6', 125673299)]",0.0,[],1.0,"[('6', 125603700, '6', 125673299)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001648_T01_01_WG01,2,12,linear,322545,4,1,"[('6', 88604152, 88483072), ('6', 126286869, 126384962), ('6', 13817977, 13817509), ('6', 14164795, 14267699)]","[('6', 88483072, '6', 126286869), ('6', 126384962, '6', 13817977), ('6', 13817509, '6', 14164795), ('6', 14267699, '6', 88604152)]",0.25,"[('6', 13817509, '6', 14164795)]",0.75,"[('6', 88483072, '6', 126286869), ('6', 126384962, '6', 13817977), ('6', 14267699, '6', 88604152)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.0,medium
CURTIS_H001649_T01_01_WG01,1,1,linear,668652,2,1,"[('6', 24224374, 23745945), ('6', 23743258, 23553033)]","[('6', 23745945, '6', 23743258), ('6', 23553033, '6', 24224374)]",0.0,[],1.0,"[('6', 23745945, '6', 23743258), ('6', 23553033, '6', 24224374)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001649_T01_01_WG01,1,2,linear,1623717,2,1,"[('6', 125593199, 123989859), ('6', 22726717, 22706338)]","[('6', 123989859, '6', 22726717), ('6', 22706338, '6', 125593199)]",0.0,[],1.0,"[('6', 123989859, '6', 22726717), ('6', 22706338, '6', 125593199)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001649_T01_01_WG01,1,3,linear,210378,1,1,"[('6', 20280608, 20070229)]","[('6', 20070229, '6', 20280608)]",0.0,[],1.0,"[('6', 20070229, '6', 20280608)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001649_T01_01_WG01,1,4,linear,2088216,2,1,"[('6', 123992699, 122362920), ('6', 122363362, 122821799)]","[('6', 122362920, '6', 122363362), ('6', 122821799, '6', 123992699)]",0.0,[],1.0,"[('6', 122821799, '6', 123992699)]",0.0,[],0.0,[],[],1,{},[],0.0,0,0,1.5,medium
CURTIS_H001651_T01_01_WG01,1,1,circular,1591,1,1,"[('17', 46615630, 46617220)]","[('17', 46617220, '17', 46615630)]",0.0,[],1.0,"[('17', 46617220, '17', 46615630)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
