Sample,Amplicon,Cycle,Cycle Type,Cycle Size (bp),Cycle Breakpoint Count,Cycle Chromosome Count,Cycle Regions List,Cycle Paired Ends List,Cycle TPR,Cycle TP BEs,Cycle FPR,Cycle FP BEs,Cycle PFNR,Cycle PFN BEs,Cycle MEB,Cycle Mapping Error Breakends,Cycle Unmappable Reasons,Small Deletions Count,Cycle Genes Info,Cycle Genes List,Cycle ESB,Cycle Type Boolean,Cycle Cluster Assignment,Selection Score,Confidence
NCIH69_LUNG,1,32,circular,2934,1,1,"[('2', 16044938, 16047871)]","[('2', 16047871, '2', 16044938)]",1.0,"[('2', 16047871, '2', 16044938)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,33,circular,3292,1,1,"[('2', 15981790, 15985081)]","[('2', 15985081, '2', 15981790)]",1.0,"[('2', 15985081, '2', 15981790)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,34,circular,5618,1,1,"[('2', 52952281, 52957898)]","[('2', 52957898, '2', 52952281)]",1.0,"[('2', 52957898, '2', 52952281)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,35,circular,3441,1,1,"[('2', 140108731, 140112171)]","[('2', 140112171, '2', 140108731)]",1.0,"[('2', 140112171, '2', 140108731)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,36,circular,4736,1,1,"[('2', 134587712, 134592447)]","[('2', 134592447, '2', 134587712)]",1.0,"[('2', 134592447, '2', 134587712)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,37,circular,4369,1,1,"[('2', 53639712, 53644080)]","[('2', 53644080, '2', 53639712)]",1.0,"[('2', 53644080, '2', 53639712)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,38,circular,2132,1,1,"[('2', 52932873, 52935004)]","[('2', 52935004, '2', 52932873)]",1.0,"[('2', 52935004, '2', 52932873)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,39,circular,4361,1,1,"[('2', 139818387, 139822747)]","[('2', 139822747, '2', 139818387)]",1.0,"[('2', 139822747, '2', 139818387)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,40,circular,3531,1,1,"[('2', 134610356, 134613886)]","[('2', 134613886, '2', 134610356)]",1.0,"[('2', 134613886, '2', 134610356)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,41,circular,10532,1,1,"[('2', 136833639, 136844170)]","[('2', 136844170, '2', 136833639)]",1.0,"[('2', 136844170, '2', 136833639)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,42,circular,8390,1,1,"[('2', 53671745, 53680134)]","[('2', 53680134, '2', 53671745)]",1.0,"[('2', 53680134, '2', 53671745)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,43,circular,5704,1,1,"[('2', 139850291, 139855994)]","[('2', 139855994, '2', 139850291)]",1.0,"[('2', 139855994, '2', 139850291)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,44,circular,2654,1,1,"[('2', 139758769, 139761422)]","[('2', 139761422, '2', 139758769)]",1.0,"[('2', 139761422, '2', 139758769)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,45,circular,3494,1,1,"[('2', 53274628, 53278121)]","[('2', 53278121, '2', 53274628)]",1.0,"[('2', 53278121, '2', 53274628)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,46,circular,16453,1,1,"[('2', 134568961, 134585413)]","[('2', 134585413, '2', 134568961)]",1.0,"[('2', 134585413, '2', 134568961)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,47,circular,16481,1,1,"[('2', 145153744, 145170224)]","[('2', 145170224, '2', 145153744)]",1.0,"[('2', 145170224, '2', 145153744)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,48,circular,2374,1,1,"[('2', 52994504, 52996877)]","[('2', 52996877, '2', 52994504)]",1.0,"[('2', 52996877, '2', 52994504)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,50,circular,6946,1,1,"[('2', 134626557, 134633502)]","[('2', 134633502, '2', 134626557)]",1.0,"[('2', 134633502, '2', 134626557)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,51,circular,2534,1,1,"[('2', 53422824, 53425357)]","[('2', 53425357, '2', 53422824)]",1.0,"[('2', 53425357, '2', 53422824)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,52,circular,2873,1,1,"[('2', 139910502, 139913374)]","[('2', 139913374, '2', 139910502)]",1.0,"[('2', 139913374, '2', 139910502)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,53,circular,3445,1,1,"[('2', 15911845, 15915289)]","[('2', 15915289, '2', 15911845)]",1.0,"[('2', 15915289, '2', 15911845)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,54,circular,10789,1,1,"[('2', 139884948, 139895736)]","[('2', 139895736, '2', 139884948)]",1.0,"[('2', 139895736, '2', 139884948)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,55,circular,5695,1,1,"[('2', 52945696, 52951390)]","[('2', 52951390, '2', 52945696)]",1.0,"[('2', 52951390, '2', 52945696)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,57,circular,63,2,2,"[('X', 78590978, 78591037), ('2', 139757714, 139757716)]","[('X', 78591037, '2', 139757714), ('2', 139757716, 'X', 78590978)]",1.0,"[('X', 78591037, '2', 139757714), ('2', 139757716, 'X', 78590978)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH69_LUNG,1,58,circular,3923,1,1,"[('2', 140133986, 140137908)]","[('2', 140137908, '2', 140133986)]",1.0,"[('2', 140137908, '2', 140133986)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,59,circular,3630,1,1,"[('2', 139938387, 139942016)]","[('2', 139942016, '2', 139938387)]",1.0,"[('2', 139942016, '2', 139938387)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,60,circular,7015,1,1,"[('2', 53263417, 53270431)]","[('2', 53270431, '2', 53263417)]",1.0,"[('2', 53270431, '2', 53263417)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,61,circular,6345,1,1,"[('2', 15970875, 15977219)]","[('2', 15977219, '2', 15970875)]",1.0,"[('2', 15977219, '2', 15970875)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,62,circular,4121,1,1,"[('2', 53021025, 53025145)]","[('2', 53025145, '2', 53021025)]",1.0,"[('2', 53025145, '2', 53021025)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,63,circular,9859,1,1,"[('2', 139896406, 139906264)]","[('2', 139906264, '2', 139896406)]",1.0,"[('2', 139906264, '2', 139896406)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,64,circular,2980,1,1,"[('2', 15939168, 15942147)]","[('2', 15942147, '2', 15939168)]",1.0,"[('2', 15942147, '2', 15939168)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,65,circular,1939,1,1,"[('2', 53578131, 53580069)]","[('2', 53580069, '2', 53578131)]",1.0,"[('2', 53580069, '2', 53578131)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,66,circular,5688,1,1,"[('2', 15945544, 15951231)]","[('2', 15951231, '2', 15945544)]",1.0,"[('2', 15951231, '2', 15945544)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,67,circular,9448,1,1,"[('2', 53490075, 53499522)]","[('2', 53499522, '2', 53490075)]",1.0,"[('2', 53499522, '2', 53490075)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,69,circular,3040,1,1,"[('2', 53727972, 53731011)]","[('2', 53731011, '2', 53727972)]",1.0,"[('2', 53731011, '2', 53727972)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,70,circular,6969,1,1,"[('2', 53452275, 53459243)]","[('2', 53459243, '2', 53452275)]",1.0,"[('2', 53459243, '2', 53452275)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,71,circular,3069,1,1,"[('2', 53174885, 53177953)]","[('2', 53177953, '2', 53174885)]",1.0,"[('2', 53177953, '2', 53174885)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,72,circular,10790,1,1,"[('2', 139838567, 139849356)]","[('2', 139849356, '2', 139838567)]",1.0,"[('2', 139849356, '2', 139838567)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,73,circular,3071,1,1,"[('2', 53200583, 53203653)]","[('2', 53203653, '2', 53200583)]",1.0,"[('2', 53203653, '2', 53200583)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,74,circular,8151,1,1,"[('2', 139969466, 139977616)]","[('2', 139977616, '2', 139969466)]",1.0,"[('2', 139977616, '2', 139969466)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,75,circular,2928,1,1,"[('2', 53515947, 53518874)]","[('2', 53518874, '2', 53515947)]",1.0,"[('2', 53518874, '2', 53515947)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,76,circular,2984,1,1,"[('2', 53553288, 53556271)]","[('2', 53556271, '2', 53553288)]",1.0,"[('2', 53556271, '2', 53553288)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,77,circular,3067,1,1,"[('2', 136822338, 136825404)]","[('2', 136825404, '2', 136822338)]",1.0,"[('2', 136825404, '2', 136822338)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,78,circular,4000,1,1,"[('2', 53179743, 53183742)]","[('2', 53183742, '2', 53179743)]",1.0,"[('2', 53183742, '2', 53179743)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,79,circular,3981,1,1,"[('2', 53000974, 53004954)]","[('2', 53004954, '2', 53000974)]",1.0,"[('2', 53004954, '2', 53000974)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,80,circular,3476,1,1,"[('2', 53544354, 53547829)]","[('2', 53547829, '2', 53544354)]",1.0,"[('2', 53547829, '2', 53544354)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,81,circular,13167,1,1,"[('2', 139783903, 139797069)]","[('2', 139797069, '2', 139783903)]",1.0,"[('2', 139797069, '2', 139783903)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,82,circular,2127,1,1,"[('2', 53502843, 53504969)]","[('2', 53504969, '2', 53502843)]",1.0,"[('2', 53504969, '2', 53502843)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,83,circular,4722,1,1,"[('2', 53483580, 53488301)]","[('2', 53488301, '2', 53483580)]",1.0,"[('2', 53488301, '2', 53483580)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,84,circular,2845,1,1,"[('2', 53470595, 53473439)]","[('2', 53473439, '2', 53470595)]",1.0,"[('2', 53473439, '2', 53470595)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,85,circular,2916,1,1,"[('2', 53288900, 53291815)]","[('2', 53291815, '2', 53288900)]",1.0,"[('2', 53291815, '2', 53288900)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,86,circular,3942,1,1,"[('2', 140074400, 140078341)]","[('2', 140078341, '2', 140074400)]",1.0,"[('2', 140078341, '2', 140074400)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,87,circular,7040,1,1,"[('2', 140065572, 140072611)]","[('2', 140072611, '2', 140065572)]",1.0,"[('2', 140072611, '2', 140065572)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,88,circular,6174,1,1,"[('2', 52978180, 52984353)]","[('2', 52984353, '2', 52978180)]",1.0,"[('2', 52984353, '2', 52978180)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,89,circular,4975,1,1,"[('2', 139809833, 139814807)]","[('2', 139814807, '2', 139809833)]",1.0,"[('2', 139814807, '2', 139809833)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,90,circular,3153,1,1,"[('2', 53192100, 53195252)]","[('2', 53195252, '2', 53192100)]",1.0,"[('2', 53195252, '2', 53192100)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,91,circular,11684,1,1,"[('2', 139949114, 139960797)]","[('2', 139960797, '2', 139949114)]",1.0,"[('2', 139960797, '2', 139949114)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,92,circular,7083,1,1,"[('2', 53124871, 53131953)]","[('2', 53131953, '2', 53124871)]",1.0,"[('2', 53131953, '2', 53124871)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,93,circular,3557,1,1,"[('2', 53208587, 53212143)]","[('2', 53212143, '2', 53208587)]",1.0,"[('2', 53212143, '2', 53208587)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,94,circular,4822,1,1,"[('2', 53005726, 53010547)]","[('2', 53010547, '2', 53005726)]",1.0,"[('2', 53010547, '2', 53005726)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,95,circular,2861,1,1,"[('2', 53157102, 53159962)]","[('2', 53159962, '2', 53157102)]",1.0,"[('2', 53159962, '2', 53157102)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,96,circular,3418,1,1,"[('2', 145149568, 145152985)]","[('2', 145152985, '2', 145149568)]",1.0,"[('2', 145152985, '2', 145149568)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,97,circular,1888,1,1,"[('2', 86504724, 86506611)]","[('2', 86506611, '2', 86504724)]",1.0,"[('2', 86506611, '2', 86504724)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,98,circular,3495,1,1,"[('2', 53511596, 53515090)]","[('2', 53515090, '2', 53511596)]",1.0,"[('2', 53515090, '2', 53511596)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,99,circular,11526,1,1,"[('2', 53426065, 53437590)]","[('2', 53437590, '2', 53426065)]",1.0,"[('2', 53437590, '2', 53426065)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,100,circular,2672,1,1,"[('2', 53645711, 53648382)]","[('2', 53648382, '2', 53645711)]",1.0,"[('2', 53648382, '2', 53645711)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,101,circular,7164,1,1,"[('2', 53405001, 53412164)]","[('2', 53412164, '2', 53405001)]",1.0,"[('2', 53412164, '2', 53405001)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,102,circular,3217,1,1,"[('2', 53414992, 53418208)]","[('2', 53418208, '2', 53414992)]",1.0,"[('2', 53418208, '2', 53414992)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,103,circular,3440,1,1,"[('2', 53235066, 53238505)]","[('2', 53238505, '2', 53235066)]",1.0,"[('2', 53238505, '2', 53235066)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,104,circular,2771,1,1,"[('2', 53721640, 53724410)]","[('2', 53724410, '2', 53721640)]",1.0,"[('2', 53724410, '2', 53721640)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,105,circular,3160,1,1,"[('2', 53419001, 53422160)]","[('2', 53422160, '2', 53419001)]",1.0,"[('2', 53422160, '2', 53419001)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,106,circular,2946,1,1,"[('2', 53231450, 53234395)]","[('2', 53234395, '2', 53231450)]",1.0,"[('2', 53234395, '2', 53231450)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,107,circular,10805,1,1,"[('2', 53707723, 53718527)]","[('2', 53718527, '2', 53707723)]",1.0,"[('2', 53718527, '2', 53707723)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,108,circular,258508,7,1,"[('2', 145130284, 145181196), ('2', 76985056, 76993445), ('2', 86504308, 86507093), ('2', 53732657, 53732046), ('2', 139808311, 139943680), ('2', 139991626, 139934547), ('2', 16045389, 16048749)]","[('2', 145181196, '2', 76985056), ('2', 76993445, '2', 86504308), ('2', 86507093, '2', 53732657), ('2', 53732046, '2', 139808311), ('2', 139943680, '2', 139991626), ('2', 139934547, '2', 16045389), ('2', 16048749, '2', 145130284)]",1.0,"[('2', 145181196, '2', 76985056), ('2', 76993445, '2', 86504308), ('2', 86507093, '2', 53732657), ('2', 53732046, '2', 139808311), ('2', 139943680, '2', 139991626), ('2', 139934547, '2', 16045389), ('2', 16048749, '2', 145130284)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,109,circular,4921,1,1,"[('2', 53027433, 53032353)]","[('2', 53032353, '2', 53027433)]",1.0,"[('2', 53032353, '2', 53027433)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,110,circular,3986,1,1,"[('2', 140041287, 140045272)]","[('2', 140045272, '2', 140041287)]",1.0,"[('2', 140045272, '2', 140041287)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,111,circular,8767,1,1,"[('2', 139918964, 139927730)]","[('2', 139927730, '2', 139918964)]",1.0,"[('2', 139927730, '2', 139918964)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,112,circular,3232,1,1,"[('2', 53248703, 53251934)]","[('2', 53251934, '2', 53248703)]",1.0,"[('2', 53251934, '2', 53248703)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,113,circular,7456,1,1,"[('2', 76985537, 76992992)]","[('2', 76992992, '2', 76985537)]",1.0,"[('2', 76992992, '2', 76985537)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,114,circular,8120,1,1,"[('2', 53519681, 53527800)]","[('2', 53527800, '2', 53519681)]",1.0,"[('2', 53527800, '2', 53519681)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,115,circular,3806,1,1,"[('2', 53195967, 53199772)]","[('2', 53199772, '2', 53195967)]",1.0,"[('2', 53199772, '2', 53195967)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,116,circular,6740,1,1,"[('2', 53459995, 53466734)]","[('2', 53466734, '2', 53459995)]",1.0,"[('2', 53466734, '2', 53459995)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,117,circular,6254,1,1,"[('2', 53438325, 53444578)]","[('2', 53444578, '2', 53438325)]",1.0,"[('2', 53444578, '2', 53438325)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,118,circular,6081,1,1,"[('2', 145134752, 145140832)]","[('2', 145140832, '2', 145134752)]",1.0,"[('2', 145140832, '2', 145134752)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,119,circular,3320,1,1,"[('2', 53385070, 53388389)]","[('2', 53388389, '2', 53385070)]",1.0,"[('2', 53388389, '2', 53385070)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,120,circular,5671,1,1,"[('2', 53571271, 53576941)]","[('2', 53576941, '2', 53571271)]",1.0,"[('2', 53576941, '2', 53571271)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,1,121,linear,742062,11,1,"[('2', 76987500, 76993445), ('2', 86504308, 86507093), ('2', 53732657, 53703524), ('2', 15911407, 16027705), ('2', 53689667, 53629478), ('2', 53302288, 53306580), ('2', 53320409, 53689667), ('2', 16027705, 15911407), ('2', 53703524, 53732657), ('2', 86507093, 86504308), ('2', 76993445, 76987500)]","[('2', 76993445, '2', 86504308), ('2', 86507093, '2', 53732657), ('2', 53703524, '2', 15911407), ('2', 16027705, '2', 53689667), ('2', 53629478, '2', 53302288), ('2', 53306580, '2', 53320409), ('2', 53689667, '2', 16027705), ('2', 15911407, '2', 53703524), ('2', 53732657, '2', 86507093), ('2', 86504308, '2', 76993445), ('2', 76987500, '2', 76987500)]",1.0,"[('2', 76993445, '2', 86504308), ('2', 86507093, '2', 53732657), ('2', 53703524, '2', 15911407), ('2', 16027705, '2', 53689667), ('2', 53629478, '2', 53302288), ('2', 53306580, '2', 53320409), ('2', 53689667, '2', 16027705), ('2', 15911407, '2', 53703524), ('2', 53732657, '2', 86507093), ('2', 86504308, '2', 76993445)]",0.0,[],0.0,[],0.0,[],[],1,"{'2': {'MYCN': {'type': ['oncogene'], 'loc': ('15940564', '15947007')}}}","['MYCN', 'MYCN']",0.0,0,1,0.5,high
NCIH69_LUNG,2,1,circular,2901,2,1,"[('12', 9405842, 9406259), ('12', 31118307, 31120789)]","[('12', 9406259, '12', 31118307), ('12', 31120789, '12', 9405842)]",1.0,"[('12', 9406259, '12', 31118307), ('12', 31120789, '12', 9405842)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH69_LUNG,2,2,linear,748968,1,1,"[('12', 31124399, 30375430)]","[('12', 30375430, '12', 31124399)]",0.0,[],1.0,"[('12', 30375430, '12', 31124399)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
NCIH82_LUNG,1,1,circular,5020,1,1,"[('8', 127400641, 127405660)]","[('8', 127405660, '8', 127400641)]",1.0,"[('8', 127405660, '8', 127400641)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH82_LUNG,1,2,circular,3205,1,1,"[('8', 127304732, 127307936)]","[('8', 127307936, '8', 127304732)]",1.0,"[('8', 127307936, '8', 127304732)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH82_LUNG,1,4,circular,6820,1,1,"[('8', 127421812, 127428631)]","[('8', 127428631, '8', 127421812)]",1.0,"[('8', 127428631, '8', 127421812)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH82_LUNG,1,5,circular,76305,1,1,"[('8', 127270327, 127346631)]","[('8', 127346631, '8', 127270327)]",1.0,"[('8', 127346631, '8', 127270327)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH82_LUNG,1,6,circular,6249,1,1,"[('8', 127297452, 127303700)]","[('8', 127303700, '8', 127297452)]",1.0,"[('8', 127303700, '8', 127297452)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH82_LUNG,1,7,circular,3498,1,1,"[('8', 96618213, 96621710)]","[('8', 96621710, '8', 96618213)]",1.0,"[('8', 96621710, '8', 96618213)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH82_LUNG,1,10,circular,6360,1,1,"[('8', 127696476, 127702835)]","[('8', 127702835, '8', 127696476)]",1.0,"[('8', 127702835, '8', 127696476)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH82_LUNG,1,11,circular,2028,1,1,"[('8', 96626944, 96628971)]","[('8', 96628971, '8', 96626944)]",1.0,"[('8', 96628971, '8', 96626944)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH82_LUNG,1,12,circular,2671,1,1,"[('8', 96699746, 96702416)]","[('8', 96702416, '8', 96699746)]",1.0,"[('8', 96702416, '8', 96699746)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH82_LUNG,1,13,circular,3326,1,1,"[('8', 127406519, 127409844)]","[('8', 127409844, '8', 127406519)]",1.0,"[('8', 127409844, '8', 127406519)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH82_LUNG,1,15,circular,7277,1,1,"[('8', 127330275, 127337551)]","[('8', 127337551, '8', 127330275)]",1.0,"[('8', 127337551, '8', 127330275)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH82_LUNG,1,16,circular,4872,1,1,"[('8', 127387606, 127392477)]","[('8', 127392477, '8', 127387606)]",1.0,"[('8', 127392477, '8', 127387606)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH82_LUNG,1,17,circular,4802,1,1,"[('8', 127443946, 127448747)]","[('8', 127448747, '8', 127443946)]",1.0,"[('8', 127448747, '8', 127443946)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
